classification_system,code,code_clean,description,source
icd-10-mc,C15.3,C153,Malignant neoplasm of upper third of esophagus,https://www.hcup-us.ahrq.gov/toolssoftware/comorbidityicd10/comorbidity_icd10.jsp
icd-10-mc,C15.4,C154,Malignant neoplasm of middle third of esophagus,https://www.hcup-us.ahrq.gov/toolssoftware/comorbidityicd10/comorbidity_icd10.jsp
icd-10-mc,C15.5,C155,Malignant neoplasm of lower third of esophagus,https://www.hcup-us.ahrq.gov/toolssoftware/comorbidityicd10/comorbidity_icd10.jsp
icd-10-mc,C15.8,C158,Malignant neoplasm of overlapping sites of esophagus,https://www.hcup-us.ahrq.gov/toolssoftware/comorbidityicd10/comorbidity_icd10.jsp
icd-10-mc,C15.9,C159,"Malignant neoplasm of esophagus, unspecified",https://www.hcup-us.ahrq.gov/toolssoftware/comorbidityicd10/comorbidity_icd10.jsp
icd-10-mc,C16.0,C160,Malignant neoplasm of cardia,https://www.hcup-us.ahrq.gov/toolssoftware/comorbidityicd10/comorbidity_icd10.jsp
icd-10-mc,C16.1,C161,Malignant neoplasm of fundus of stomach,https://www.hcup-us.ahrq.gov/toolssoftware/comorbidityicd10/comorbidity_icd10.jsp
icd-10-mc,C16.2,C162,Malignant neoplasm of body of stomach,https://www.hcup-us.ahrq.gov/toolssoftware/comorbidityicd10/comorbidity_icd10.jsp
icd-10-mc,C16.3,C163,Malignant neoplasm of pyloric antrum,https://www.hcup-us.ahrq.gov/toolssoftware/comorbidityicd10/comorbidity_icd10.jsp
icd-10-mc,C16.4,C164,Malignant neoplasm of pylorus,https://www.hcup-us.ahrq.gov/toolssoftware/comorbidityicd10/comorbidity_icd10.jsp
icd-10-mc,C16.5,C165,"Malignant neoplasm of lesser curvature of stomach, unspecified",https://www.hcup-us.ahrq.gov/toolssoftware/comorbidityicd10/comorbidity_icd10.jsp
icd-10-mc,C16.6,C166,"Malignant neoplasm of greater curvature of stomach, unspecified",https://www.hcup-us.ahrq.gov/toolssoftware/comorbidityicd10/comorbidity_icd10.jsp
icd-10-mc,C16.8,C168,Malignant neoplasm of overlapping sites of stomach,https://www.hcup-us.ahrq.gov/toolssoftware/comorbidityicd10/comorbidity_icd10.jsp
icd-10-mc,C16.9,C169,"Malignant neoplasm of stomach, unspecified",https://www.hcup-us.ahrq.gov/toolssoftware/comorbidityicd10/comorbidity_icd10.jsp
icd-10-mc,C17.0,C170,Malignant neoplasm of duodenum,https://www.hcup-us.ahrq.gov/toolssoftware/comorbidityicd10/comorbidity_icd10.jsp
icd-10-mc,C17.1,C171,Malignant neoplasm of jejunum,https://www.hcup-us.ahrq.gov/toolssoftware/comorbidityicd10/comorbidity_icd10.jsp
icd-10-mc,C17.2,C172,Malignant neoplasm of ileum,https://www.hcup-us.ahrq.gov/toolssoftware/comorbidityicd10/comorbidity_icd10.jsp
icd-10-mc,C17.3,C173,"Meckel's diverticulum, malignant",https://www.hcup-us.ahrq.gov/toolssoftware/comorbidityicd10/comorbidity_icd10.jsp
icd-10-mc,C17.8,C178,Malignant neoplasm of overlapping sites of small intestine,https://www.hcup-us.ahrq.gov/toolssoftware/comorbidityicd10/comorbidity_icd10.jsp
icd-10-mc,C17.9,C179,"Malignant neoplasm of small intestine, unspecified",https://www.hcup-us.ahrq.gov/toolssoftware/comorbidityicd10/comorbidity_icd10.jsp
icd-10-mc,C18.0,C180,Malignant neoplasm of cecum,https://www.hcup-us.ahrq.gov/toolssoftware/comorbidityicd10/comorbidity_icd10.jsp
icd-10-mc,C18.1,C181,Malignant neoplasm of appendix,https://www.hcup-us.ahrq.gov/toolssoftware/comorbidityicd10/comorbidity_icd10.jsp
icd-10-mc,C18.2,C182,Malignant neoplasm of ascending colon,https://www.hcup-us.ahrq.gov/toolssoftware/comorbidityicd10/comorbidity_icd10.jsp
icd-10-mc,C18.3,C183,Malignant neoplasm of hepatic flexure,https://www.hcup-us.ahrq.gov/toolssoftware/comorbidityicd10/comorbidity_icd10.jsp
icd-10-mc,C18.4,C184,Malignant neoplasm of transverse colon,https://www.hcup-us.ahrq.gov/toolssoftware/comorbidityicd10/comorbidity_icd10.jsp
icd-10-mc,C18.5,C185,Malignant neoplasm of splenic flexure,https://www.hcup-us.ahrq.gov/toolssoftware/comorbidityicd10/comorbidity_icd10.jsp
icd-10-mc,C18.6,C186,Malignant neoplasm of descending colon,https://www.hcup-us.ahrq.gov/toolssoftware/comorbidityicd10/comorbidity_icd10.jsp
icd-10-mc,C18.7,C187,Malignant neoplasm of sigmoid colon,https://www.hcup-us.ahrq.gov/toolssoftware/comorbidityicd10/comorbidity_icd10.jsp
icd-10-mc,C18.8,C188,Malignant neoplasm of overlapping sites of colon,https://www.hcup-us.ahrq.gov/toolssoftware/comorbidityicd10/comorbidity_icd10.jsp
icd-10-mc,C18.9,C189,"Malignant neoplasm of colon, unspecified",https://www.hcup-us.ahrq.gov/toolssoftware/comorbidityicd10/comorbidity_icd10.jsp
icd-10-mc,C19,C19,Malignant neoplasm of rectosigmoid junction,https://www.hcup-us.ahrq.gov/toolssoftware/comorbidityicd10/comorbidity_icd10.jsp
icd-10-mc,C20,C20,Malignant neoplasm of rectum,https://www.hcup-us.ahrq.gov/toolssoftware/comorbidityicd10/comorbidity_icd10.jsp
icd-10-mc,C21.0,C210,"Malignant neoplasm of anus, unspecified",https://www.hcup-us.ahrq.gov/toolssoftware/comorbidityicd10/comorbidity_icd10.jsp
icd-10-mc,C21.1,C211,Malignant neoplasm of anal canal,https://www.hcup-us.ahrq.gov/toolssoftware/comorbidityicd10/comorbidity_icd10.jsp
icd-10-mc,C21.2,C212,Malignant neoplasm of cloacogenic zone,https://www.hcup-us.ahrq.gov/toolssoftware/comorbidityicd10/comorbidity_icd10.jsp
icd-10-mc,C21.8,C218,"Malignant neoplasm of overlapping sites of rectum, anus and anal canal",https://www.hcup-us.ahrq.gov/toolssoftware/comorbidityicd10/comorbidity_icd10.jsp
icd-10-mc,C22.0,C220,Liver cell carcinoma,https://www.hcup-us.ahrq.gov/toolssoftware/comorbidityicd10/comorbidity_icd10.jsp
icd-10-mc,C22.1,C221,Intrahepatic bile duct carcinoma,https://www.hcup-us.ahrq.gov/toolssoftware/comorbidityicd10/comorbidity_icd10.jsp
icd-10-mc,C22.2,C222,Hepatoblastoma,https://www.hcup-us.ahrq.gov/toolssoftware/comorbidityicd10/comorbidity_icd10.jsp
icd-10-mc,C22.3,C223,Angiosarcoma of liver,https://www.hcup-us.ahrq.gov/toolssoftware/comorbidityicd10/comorbidity_icd10.jsp
icd-10-mc,C22.4,C224,Other sarcomas of liver,https://www.hcup-us.ahrq.gov/toolssoftware/comorbidityicd10/comorbidity_icd10.jsp
icd-10-mc,C22.7,C227,Other specified carcinomas of liver,https://www.hcup-us.ahrq.gov/toolssoftware/comorbidityicd10/comorbidity_icd10.jsp
icd-10-mc,C22.8,C228,"Malignant neoplasm of liver, primary, unspecified as to type",https://www.hcup-us.ahrq.gov/toolssoftware/comorbidityicd10/comorbidity_icd10.jsp
icd-10-mc,C22.9,C229,"Malignant neoplasm of liver, not specified as primary or secondary",https://www.hcup-us.ahrq.gov/toolssoftware/comorbidityicd10/comorbidity_icd10.jsp
icd-10-mc,C23,C23,Malignant neoplasm of gallbladder,https://www.hcup-us.ahrq.gov/toolssoftware/comorbidityicd10/comorbidity_icd10.jsp
icd-10-mc,C24.0,C240,Malignant neoplasm of extrahepatic bile duct,https://www.hcup-us.ahrq.gov/toolssoftware/comorbidityicd10/comorbidity_icd10.jsp
icd-10-mc,C24.1,C241,Malignant neoplasm of ampulla of Vater,https://www.hcup-us.ahrq.gov/toolssoftware/comorbidityicd10/comorbidity_icd10.jsp
icd-10-mc,C24.8,C248,Malignant neoplasm of overlapping sites of biliary tract,https://www.hcup-us.ahrq.gov/toolssoftware/comorbidityicd10/comorbidity_icd10.jsp
icd-10-mc,C24.9,C249,"Malignant neoplasm of biliary tract, unspecified",https://www.hcup-us.ahrq.gov/toolssoftware/comorbidityicd10/comorbidity_icd10.jsp
icd-10-mc,C25.0,C250,Malignant neoplasm of head of pancreas,https://www.hcup-us.ahrq.gov/toolssoftware/comorbidityicd10/comorbidity_icd10.jsp
icd-10-mc,C25.1,C251,Malignant neoplasm of body of pancreas,https://www.hcup-us.ahrq.gov/toolssoftware/comorbidityicd10/comorbidity_icd10.jsp
icd-10-mc,C25.2,C252,Malignant neoplasm of tail of pancreas,https://www.hcup-us.ahrq.gov/toolssoftware/comorbidityicd10/comorbidity_icd10.jsp
icd-10-mc,C25.3,C253,Malignant neoplasm of pancreatic duct,https://www.hcup-us.ahrq.gov/toolssoftware/comorbidityicd10/comorbidity_icd10.jsp
icd-10-mc,C25.4,C254,Malignant neoplasm of endocrine pancreas,https://www.hcup-us.ahrq.gov/toolssoftware/comorbidityicd10/comorbidity_icd10.jsp
icd-10-mc,C25.7,C257,Malignant neoplasm of other parts of pancreas,https://www.hcup-us.ahrq.gov/toolssoftware/comorbidityicd10/comorbidity_icd10.jsp
icd-10-mc,C25.8,C258,Malignant neoplasm of overlapping sites of pancreas,https://www.hcup-us.ahrq.gov/toolssoftware/comorbidityicd10/comorbidity_icd10.jsp
icd-10-mc,C25.9,C259,"Malignant neoplasm of pancreas, unspecified",https://www.hcup-us.ahrq.gov/toolssoftware/comorbidityicd10/comorbidity_icd10.jsp
icd-10-mc,C26.0,C260,"Malignant neoplasm of intestinal tract, part unspecified",https://www.hcup-us.ahrq.gov/toolssoftware/comorbidityicd10/comorbidity_icd10.jsp
icd-10-mc,C26.1,C261,Malignant neoplasm of spleen,https://www.hcup-us.ahrq.gov/toolssoftware/comorbidityicd10/comorbidity_icd10.jsp
icd-10-mc,C26.9,C269,Malignant neoplasm of ill-defined sites within the digestive system,https://www.hcup-us.ahrq.gov/toolssoftware/comorbidityicd10/comorbidity_icd10.jsp
icd-10-mc,C30.0,C300,Malignant neoplasm of nasal cavity,https://www.hcup-us.ahrq.gov/toolssoftware/comorbidityicd10/comorbidity_icd10.jsp
icd-10-mc,C30.1,C301,Malignant neoplasm of middle ear,https://www.hcup-us.ahrq.gov/toolssoftware/comorbidityicd10/comorbidity_icd10.jsp
icd-10-mc,C31.0,C310,Malignant neoplasm of maxillary sinus,https://www.hcup-us.ahrq.gov/toolssoftware/comorbidityicd10/comorbidity_icd10.jsp
icd-10-mc,C31.1,C311,Malignant neoplasm of ethmoidal sinus,https://www.hcup-us.ahrq.gov/toolssoftware/comorbidityicd10/comorbidity_icd10.jsp
icd-10-mc,C31.2,C312,Malignant neoplasm of frontal sinus,https://www.hcup-us.ahrq.gov/toolssoftware/comorbidityicd10/comorbidity_icd10.jsp
icd-10-mc,C31.3,C313,Malignant neoplasm of sphenoid sinus,https://www.hcup-us.ahrq.gov/toolssoftware/comorbidityicd10/comorbidity_icd10.jsp
icd-10-mc,C31.8,C318,Malignant neoplasm of overlapping sites of accessory sinuses,https://www.hcup-us.ahrq.gov/toolssoftware/comorbidityicd10/comorbidity_icd10.jsp
icd-10-mc,C31.9,C319,"Malignant neoplasm of accessory sinus, unspecified",https://www.hcup-us.ahrq.gov/toolssoftware/comorbidityicd10/comorbidity_icd10.jsp
icd-10-mc,C32.0,C320,Malignant neoplasm of glottis,https://www.hcup-us.ahrq.gov/toolssoftware/comorbidityicd10/comorbidity_icd10.jsp
icd-10-mc,C32.1,C321,Malignant neoplasm of supraglottis,https://www.hcup-us.ahrq.gov/toolssoftware/comorbidityicd10/comorbidity_icd10.jsp
icd-10-mc,C32.2,C322,Malignant neoplasm of subglottis,https://www.hcup-us.ahrq.gov/toolssoftware/comorbidityicd10/comorbidity_icd10.jsp
icd-10-mc,C32.3,C323,Malignant neoplasm of laryngeal cartilage,https://www.hcup-us.ahrq.gov/toolssoftware/comorbidityicd10/comorbidity_icd10.jsp
icd-10-mc,C32.8,C328,Malignant neoplasm of overlapping sites of larynx,https://www.hcup-us.ahrq.gov/toolssoftware/comorbidityicd10/comorbidity_icd10.jsp
icd-10-mc,C32.9,C329,"Malignant neoplasm of larynx, unspecified",https://www.hcup-us.ahrq.gov/toolssoftware/comorbidityicd10/comorbidity_icd10.jsp
icd-10-mc,C33,C33,Malignant neoplasm of trachea,https://www.hcup-us.ahrq.gov/toolssoftware/comorbidityicd10/comorbidity_icd10.jsp
icd-10-mc,C34.00,C3400,Malignant neoplasm of unspecified main bronchus,https://www.hcup-us.ahrq.gov/toolssoftware/comorbidityicd10/comorbidity_icd10.jsp
icd-10-mc,C34.01,C3401,Malignant neoplasm of right main bronchus,https://www.hcup-us.ahrq.gov/toolssoftware/comorbidityicd10/comorbidity_icd10.jsp
icd-10-mc,C34.02,C3402,Malignant neoplasm of left main bronchus,https://www.hcup-us.ahrq.gov/toolssoftware/comorbidityicd10/comorbidity_icd10.jsp
icd-10-mc,C34.10,C3410,"Malignant neoplasm of upper lobe, unspecified bronchus or lung",https://www.hcup-us.ahrq.gov/toolssoftware/comorbidityicd10/comorbidity_icd10.jsp
icd-10-mc,C34.11,C3411,"Malignant neoplasm of upper lobe, right bronchus or lung",https://www.hcup-us.ahrq.gov/toolssoftware/comorbidityicd10/comorbidity_icd10.jsp
icd-10-mc,C34.12,C3412,"Malignant neoplasm of upper lobe, left bronchus or lung",https://www.hcup-us.ahrq.gov/toolssoftware/comorbidityicd10/comorbidity_icd10.jsp
icd-10-mc,C34.2,C342,"Malignant neoplasm of middle lobe, bronchus or lung",https://www.hcup-us.ahrq.gov/toolssoftware/comorbidityicd10/comorbidity_icd10.jsp
icd-10-mc,C34.30,C3430,"Malignant neoplasm of lower lobe, unspecified bronchus or lung",https://www.hcup-us.ahrq.gov/toolssoftware/comorbidityicd10/comorbidity_icd10.jsp
icd-10-mc,C34.31,C3431,"Malignant neoplasm of lower lobe, right bronchus or lung",https://www.hcup-us.ahrq.gov/toolssoftware/comorbidityicd10/comorbidity_icd10.jsp
icd-10-mc,C34.32,C3432,"Malignant neoplasm of lower lobe, left bronchus or lung",https://www.hcup-us.ahrq.gov/toolssoftware/comorbidityicd10/comorbidity_icd10.jsp
icd-10-mc,C34.80,C3480,Malignant neoplasm of overlapping sites of unspecified bronchus and lung,https://www.hcup-us.ahrq.gov/toolssoftware/comorbidityicd10/comorbidity_icd10.jsp
icd-10-mc,C34.81,C3481,Malignant neoplasm of overlapping sites of right bronchus and lung,https://www.hcup-us.ahrq.gov/toolssoftware/comorbidityicd10/comorbidity_icd10.jsp
icd-10-mc,C34.82,C3482,Malignant neoplasm of overlapping sites of left bronchus and lung,https://www.hcup-us.ahrq.gov/toolssoftware/comorbidityicd10/comorbidity_icd10.jsp
icd-10-mc,C34.90,C3490,Malignant neoplasm of unspecified part of unspecified bronchus or lung,https://www.hcup-us.ahrq.gov/toolssoftware/comorbidityicd10/comorbidity_icd10.jsp
icd-10-mc,C34.91,C3491,Malignant neoplasm of unspecified part of right bronchus or lung,https://www.hcup-us.ahrq.gov/toolssoftware/comorbidityicd10/comorbidity_icd10.jsp
icd-10-mc,C34.92,C3492,Malignant neoplasm of unspecified part of left bronchus or lung,https://www.hcup-us.ahrq.gov/toolssoftware/comorbidityicd10/comorbidity_icd10.jsp
icd-10-mc,C37,C37,Malignant neoplasm of thymus,https://www.hcup-us.ahrq.gov/toolssoftware/comorbidityicd10/comorbidity_icd10.jsp
icd-10-mc,C38.0,C380,Malignant neoplasm of heart,https://www.hcup-us.ahrq.gov/toolssoftware/comorbidityicd10/comorbidity_icd10.jsp
icd-10-mc,C38.1,C381,Malignant neoplasm of anterior mediastinum,https://www.hcup-us.ahrq.gov/toolssoftware/comorbidityicd10/comorbidity_icd10.jsp
icd-10-mc,C38.2,C382,Malignant neoplasm of posterior mediastinum,https://www.hcup-us.ahrq.gov/toolssoftware/comorbidityicd10/comorbidity_icd10.jsp
icd-10-mc,C38.3,C383,"Malignant neoplasm of mediastinum, part unspecified",https://www.hcup-us.ahrq.gov/toolssoftware/comorbidityicd10/comorbidity_icd10.jsp
icd-10-mc,C38.4,C384,Malignant neoplasm of pleura,https://www.hcup-us.ahrq.gov/toolssoftware/comorbidityicd10/comorbidity_icd10.jsp
icd-10-mc,C38.8,C388,"Malignant neoplasm of overlapping sites of heart, mediastinum and pleura",https://www.hcup-us.ahrq.gov/toolssoftware/comorbidityicd10/comorbidity_icd10.jsp
icd-10-mc,C39.0,C390,"Malignant neoplasm of upper respiratory tract, part unspecified",https://www.hcup-us.ahrq.gov/toolssoftware/comorbidityicd10/comorbidity_icd10.jsp
icd-10-mc,C39.9,C399,"Malignant neoplasm of lower respiratory tract, part unspecified",https://www.hcup-us.ahrq.gov/toolssoftware/comorbidityicd10/comorbidity_icd10.jsp
